,iid,id,wave,partner,pid,match,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,age,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr_important,sinc_important,intel_important,fun_important,amb_important,shar_important,attr_self,sinc_self,fun_self,intel_self,amb_self,dec,attr,sinc,intel,fun,amb,shar,like,prob
48,5,5.0,1,9,19.0,1,-0.13,28.0,50.0,0.0,25.0,10.0,0.0,15.0,1,5.0,9.0,9.0,9.0,9.0,6.0,7.0,7.0,21.0,1.0,2.0,4.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,3,6,1,2,5,4,6.0,3.0,6.0,10.0,8.0,1,7.0,5.0,7.0,8.0,7.0,9.0,9.0,4.0
49,5,5.0,1,10,20.0,0,-0.06,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0,3.0,10.0,7.0,7.0,10.0,5.0,4.0,10.0,21.0,1.0,2.0,4.0,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,3,6,2,1,5,4,6.0,3.0,6.0,10.0,8.0,1,9.0,6.0,7.0,9.0,6.0,5.0,10.0,3.0
50,6,6.0,1,1,11.0,0,0.33,27.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,9.0,8.0,9.0,8.0,4.0,7.0,4.0,23.0,1.0,1.0,3.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,5.0,7.0,8.0,9.0,5.0,1,6.0,9.0,7.0,6.0,7.0,6.0,6.0,6.0
51,6,6.0,1,2,12.0,0,0.37,22.0,60.0,0.0,0.0,40.0,0.0,0.0,0,6.0,8.0,10.0,6.0,7.0,6.0,7.0,4.0,23.0,1.0,1.0,3.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,5.0,7.0,8.0,9.0,5.0,1,6.0,9.0,9.0,6.0,8.0,2.0,7.0,6.0
52,6,6.0,1,3,13.0,0,-0.51,22.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,23.0,1.0,1.0,3.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,5.0,7.0,8.0,9.0,5.0,0,4.0,7.0,9.0,4.0,3.0,2.0,6.0,2.0
53,6,6.0,1,4,14.0,1,0.12,23.0,30.0,5.0,15.0,40.0,5.0,5.0,1,6.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,23.0,1.0,1.0,3.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,2,3,1,6,4,5.0,7.0,8.0,9.0,5.0,1,8.0,6.0,7.0,8.0,2.0,8.0,9.0,4.0
54,6,6.0,1,5,15.0,0,0.35,24.0,30.0,10.0,20.0,10.0,10.0,20.0,1,9.0,7.0,9.0,7.0,9.0,6.0,9.0,2.0,23.0,1.0,1.0,3.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,5.0,7.0,8.0,9.0,5.0,0,5.0,4.0,8.0,8.0,4.0,2.0,4.0,3.0
55,6,6.0,1,6,16.0,0,0.19,25.0,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,23.0,1.0,1.0,3.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,5.0,7.0,8.0,9.0,5.0,0,3.0,7.0,6.0,1.0,1.0,1.0,2.0,2.0
56,6,6.0,1,7,17.0,0,0.47,30.0,35.0,15.0,25.0,10.0,5.0,10.0,0,5.0,6.0,8.0,4.0,5.0,4.0,3.0,3.0,23.0,1.0,1.0,3.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,2,3,1,6,4,5.0,7.0,8.0,9.0,5.0,1,8.0,8.0,8.0,8.0,3.0,4.0,8.0,7.0
57,6,6.0,1,8,18.0,0,0.03,27.0,33.33,11.11,11.11,11.11,11.11,22.22,0,6.0,7.0,8.0,7.0,8.0,5.0,7.0,6.0,23.0,1.0,1.0,3.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,5.0,7.0,8.0,9.0,5.0,0,4.0,8.0,9.0,2.0,8.0,3.0,5.0,5.0
58,6,6.0,1,9,19.0,1,0.46,28.0,50.0,0.0,25.0,10.0,0.0,15.0,1,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,23.0,1.0,1.0,3.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,5.0,7.0,8.0,9.0,5.0,1,7.0,6.0,8.0,8.0,6.0,9.0,9.0,6.0
59,6,6.0,1,10,20.0,0,0.43,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0,7.0,10.0,10.0,6.0,10.0,7.0,6.0,7.0,23.0,1.0,1.0,3.0,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,5.0,7.0,8.0,9.0,5.0,1,8.0,9.0,9.0,9.0,10.0,7.0,9.0,8.0
60,7,7.0,1,1,11.0,0,0.19,27.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,4.0,22.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,4,3,1,2,5,6,6.0,6.0,5.0,7.0,7.0,0,4.0,8.0,8.0,5.0,7.0,4.0,7.0,4.0
61,7,7.0,1,2,12.0,0,0.21,22.0,60.0,0.0,0.0,40.0,0.0,0.0,1,7.0,9.0,10.0,6.0,6.0,5.0,8.0,4.0,22.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,5,4,1,2,3,6,6.0,6.0,5.0,7.0,7.0,0,6.0,6.0,8.0,4.0,9.0,4.0,7.0,3.0
62,7,7.0,1,3,13.0,0,0.52,22.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,4,3,1,2,5,6,6.0,6.0,5.0,7.0,7.0,0,3.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0
63,7,7.0,1,4,14.0,1,-0.46,23.0,30.0,5.0,15.0,40.0,5.0,5.0,1,8.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,22.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,4,3,1,2,5,6,6.0,6.0,5.0,7.0,7.0,1,7.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0
64,7,7.0,1,5,15.0,0,-0.27,24.0,30.0,10.0,20.0,10.0,10.0,20.0,1,8.0,7.0,9.0,6.0,9.0,5.0,8.0,4.0,22.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,5,4,1,2,3,6,6.0,6.0,5.0,7.0,7.0,0,4.0,7.0,7.0,4.0,8.0,5.0,5.0,6.0
65,7,7.0,1,6,16.0,0,0.59,25.0,50.0,0.0,30.0,10.0,0.0,10.0,1,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,22.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,3,5,1,2,4,6,6.0,6.0,5.0,7.0,7.0,0,4.0,8.0,7.0,4.0,5.0,4.0,5.0,5.0
66,7,7.0,1,7,17.0,0,0.31,30.0,35.0,15.0,25.0,10.0,5.0,10.0,0,7.0,6.0,5.0,4.0,4.0,3.0,5.0,4.0,22.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,3,4,1,2,5,6,6.0,6.0,5.0,7.0,7.0,1,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0
67,7,7.0,1,8,18.0,0,0.08,27.0,33.33,11.11,11.11,11.11,11.11,22.22,1,8.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,22.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,3,4,1,2,5,6,6.0,6.0,5.0,7.0,7.0,0,5.0,7.0,8.0,5.0,9.0,5.0,5.0,7.0
68,7,7.0,1,9,19.0,1,-0.34,28.0,50.0,0.0,25.0,10.0,0.0,15.0,1,9.0,7.0,9.0,9.0,9.0,10.0,9.0,9.0,22.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,3,5,1,2,4,6,6.0,6.0,5.0,7.0,7.0,1,6.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0
69,7,7.0,1,10,20.0,0,-0.16,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0,7.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,22.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,5,4,1,2,3,6,6.0,6.0,5.0,7.0,7.0,1,8.0,6.0,7.0,7.0,8.0,6.0,7.0,5.0
70,8,8.0,1,1,11.0,0,-0.03,27.0,35.0,20.0,20.0,20.0,0.0,5.0,0,8.0,7.0,6.0,6.0,6.0,5.0,7.0,4.0,25.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,4,1,3,2,6,7.0,4.0,8.0,8.0,8.0,1,5.0,8.0,7.0,4.0,7.0,5.0,4.0,5.0
71,8,8.0,1,2,12.0,1,-0.11,22.0,60.0,0.0,0.0,40.0,0.0,0.0,1,8.0,8.0,10.0,7.0,6.0,5.0,9.0,4.0,25.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,4,1,2,3,6,7.0,4.0,8.0,8.0,8.0,1,8.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0
72,8,8.0,1,3,13.0,1,0.42,22.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,25.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,6,2,1,3,4,5,7.0,4.0,8.0,8.0,8.0,1,5.0,8.0,8.0,6.0,7.0,7.0,5.0,5.0
73,8,8.0,1,4,14.0,1,-0.4,23.0,30.0,5.0,15.0,40.0,5.0,5.0,1,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,25.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,4,1,2,3,6,7.0,4.0,8.0,8.0,8.0,1,8.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0
74,8,8.0,1,5,15.0,1,-0.23,24.0,30.0,10.0,20.0,10.0,10.0,20.0,1,9.0,9.0,8.0,9.0,1.0,7.0,9.0,7.0,25.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,3,1,2,4,6,7.0,4.0,8.0,8.0,8.0,1,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0
75,8,8.0,1,6,16.0,1,0.28,25.0,50.0,0.0,30.0,10.0,0.0,10.0,1,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,25.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,4,1,2,3,6,7.0,4.0,8.0,8.0,8.0,1,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0
76,8,8.0,1,7,17.0,0,0.05,30.0,35.0,15.0,25.0,10.0,5.0,10.0,0,6.0,4.0,7.0,5.0,6.0,4.0,4.0,4.0,25.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,6,2,1,3,4,5,7.0,4.0,8.0,8.0,8.0,1,6.0,7.0,8.0,5.0,7.0,7.0,6.0,6.0
77,8,8.0,1,8,18.0,1,0.17,27.0,33.33,11.11,11.11,11.11,11.11,22.22,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,25.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,2,1,3,4,6,7.0,4.0,8.0,8.0,8.0,1,5.0,6.0,7.0,4.0,5.0,6.0,5.0,4.0
78,8,8.0,1,9,19.0,1,-0.47,28.0,50.0,0.0,25.0,10.0,0.0,15.0,1,8.0,7.0,8.0,10.0,8.0,10.0,8.0,8.0,25.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,2,1,4,3,6,7.0,4.0,8.0,8.0,8.0,1,8.0,8.0,5.0,9.0,8.0,9.0,7.0,10.0
79,8,8.0,1,10,20.0,1,-0.21,24.0,100.0,0.0,0.0,0.0,0.0,0.0,1,8.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,25.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,6,4,1,2,3,5,7.0,4.0,8.0,8.0,8.0,1,7.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0
80,9,9.0,1,1,11.0,0,0.19,27.0,35.0,20.0,20.0,20.0,0.0,5.0,0,6.0,8.0,7.0,8.0,7.0,5.0,6.0,4.0,26.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,2,6,3,1,4,5,7.0,6.0,10.0,7.0,7.0,1,8.0,10.0,9.0,8.0,7.0,6.0,5.0,5.0
81,9,9.0,1,2,12.0,1,0.03,22.0,60.0,0.0,0.0,40.0,0.0,0.0,1,8.0,8.0,10.0,7.0,6.0,5.0,8.0,4.0,26.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,3,4,2,1,5,6,7.0,6.0,10.0,7.0,7.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0
82,9,9.0,1,3,13.0,1,0.68,22.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,2,5,3,1,4,6,7.0,6.0,10.0,7.0,7.0,1,5.0,10.0,10.0,6.0,6.0,6.0,8.0,5.0
83,9,9.0,1,4,14.0,1,-0.26,23.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,26.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,2,6,3,1,5,4,7.0,6.0,10.0,7.0,7.0,1,10.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0
84,9,9.0,1,5,15.0,1,-0.01,24.0,30.0,10.0,20.0,10.0,10.0,20.0,1,7.0,9.0,8.0,9.0,7.0,7.0,7.0,8.0,26.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,2,6,3,1,5,4,7.0,6.0,10.0,7.0,7.0,1,5.0,10.0,8.0,8.0,5.0,5.0,5.0,5.0
85,9,9.0,1,6,16.0,1,0.42,25.0,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,7.0,8.0,7.0,7.0,6.0,5.0,26.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,2,4,3,1,5,6,7.0,6.0,10.0,7.0,7.0,1,8.0,9.0,9.0,7.0,6.0,5.0,6.0,5.0
86,9,9.0,1,7,17.0,1,0.21,30.0,35.0,15.0,25.0,10.0,5.0,10.0,1,8.0,6.0,7.0,8.0,6.0,5.0,8.0,4.0,26.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,2,4,3,1,5,6,7.0,6.0,10.0,7.0,7.0,1,6.0,8.0,9.0,6.0,6.0,6.0,7.0,5.0
87,9,9.0,1,8,18.0,0,0.1,27.0,33.33,11.11,11.11,11.11,11.11,22.22,0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,5.0,26.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,3,4,2,1,5,6,7.0,6.0,10.0,7.0,7.0,1,6.0,7.0,8.0,7.0,9.0,6.0,7.0,5.0
88,9,9.0,1,9,19.0,1,-0.35,28.0,50.0,0.0,25.0,10.0,0.0,15.0,1,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,26.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,3,5,2,1,4,6,7.0,6.0,10.0,7.0,7.0,1,8.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0
89,9,9.0,1,10,20.0,0,-0.23,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,26.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,3,5,2,1,4,6,7.0,6.0,10.0,7.0,7.0,1,7.0,8.0,7.0,8.0,7.0,8.0,8.0,5.0
90,10,10.0,1,1,11.0,0,0.3,27.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,8.0,7.0,8.0,6.0,5.0,6.0,3.0,26.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,2,4,3,1,5,6,6.0,8.0,10.0,6.0,9.0,0,6.0,10.0,10.0,6.0,6.0,1.0,6.0,3.0
91,10,10.0,1,2,12.0,0,0.65,22.0,60.0,0.0,0.0,40.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,2,4,3,1,5,6,6.0,8.0,10.0,6.0,9.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92,10,10.0,1,3,13.0,1,-0.15,22.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,3,4,2,1,5,6,6.0,8.0,10.0,6.0,9.0,1,6.0,10.0,10.0,10.0,6.0,1.0,7.0,6.0
93,10,10.0,1,4,14.0,0,0.17,23.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,26.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,3,4,2,1,5,6,6.0,8.0,10.0,6.0,9.0,0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,1.0
94,10,10.0,1,5,15.0,0,0.24,24.0,30.0,10.0,20.0,10.0,10.0,20.0,1,6.0,9.0,9.0,7.0,8.0,1.0,6.0,6.0,26.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,3,2,4,1,5,6,6.0,8.0,10.0,6.0,9.0,0,5.0,7.0,7.0,7.0,7.0,1.0,6.0,1.0
95,10,10.0,1,6,16.0,0,0.15,25.0,50.0,0.0,30.0,10.0,0.0,10.0,0,1.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,26.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,3,4,2,1,5,6,6.0,8.0,10.0,6.0,9.0,0,5.0,10.0,6.0,4.0,6.0,1.0,6.0,1.0
96,10,10.0,1,7,17.0,0,0.41,30.0,35.0,15.0,25.0,10.0,5.0,10.0,0,7.0,7.0,4.0,3.0,4.0,4.0,3.0,6.0,26.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,4,2,3,1,5,6,6.0,8.0,10.0,6.0,9.0,1,5.0,10.0,8.0,6.0,9.0,1.0,7.0,1.0
97,10,10.0,1,8,18.0,0,0.07,27.0,33.33,11.11,11.11,11.11,11.11,22.22,0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,26.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,3,2,4,1,5,6,6.0,8.0,10.0,6.0,9.0,0,5.0,6.0,6.0,4.0,5.0,1.0,5.0,5.0
98,10,10.0,1,9,19.0,1,0.49,28.0,50.0,0.0,25.0,10.0,0.0,15.0,1,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,26.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,3,4,2,1,5,6,6.0,8.0,10.0,6.0,9.0,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
99,10,10.0,1,10,20.0,0,0.08,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,26.0,4.0,2.0,6.0,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,3,4,2,1,5,6,6.0,8.0,10.0,6.0,9.0,1,9.0,9.0,8.0,10.0,8.0,8.0,9.0,10.0
100,11,1.0,1,1,1.0,0,0.14,21.0,15.0,20.0,20.0,15.0,15.0,15.0,1,6.0,9.0,7.0,7.0,6.0,5.0,7.0,6.0,27.0,3.0,1.0,5.0,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,1,4,3,2,6,5,8.0,9.0,7.0,8.0,5.0,0,6.0,8.0,8.0,8.0,8.0,6.0,7.0,4.0
101,11,1.0,1,2,2.0,0,0.29,24.0,45.0,5.0,25.0,20.0,0.0,5.0,0,5.0,7.0,8.0,4.0,6.0,3.0,6.0,4.0,27.0,3.0,1.0,5.0,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,1,2,3,4,6,5,8.0,9.0,7.0,8.0,5.0,0,8.0,7.0,6.0,9.0,7.0,4.0,7.0,2.0
102,11,1.0,1,3,3.0,0,-0.24,25.0,35.0,10.0,35.0,10.0,10.0,0.0,0,7.0,9.0,10.0,7.0,8.0,9.0,8.0,7.0,27.0,3.0,1.0,5.0,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,1,2,4,3,6,5,8.0,9.0,7.0,8.0,5.0,0,7.0,8.0,6.0,5.0,8.0,4.0,5.0,2.0
